subjID	version	block	trial_index	time_elapsed	trial_type	internal_node_id	stim	key_press	rt	outcome	valued	devalued	cor_dir	isdevalued	chose	score
debugshnTF	1.0	4.DD_2	351	820921	html-keyboard-response	0.0-351.0	grape			pineapple					None	0
debugshnTF	1.0	4.DD_2	352	821925	html-keyboard-response	0.0-352.0	apple			lemon					None	0
debugshnTF	1.0	4.DD_2	353	822929	html-keyboard-response	0.0-353.0	kiwi			strawberry					None	0
debugshnTF	1.0	4.DD_2	354	823933	html-keyboard-response	0.0-354.0	cherries			orange					None	0
debugshnTF	1.0	4.DD_3	357	831438	html-keyboard-response	0.0-357.0	apple			lemon					None	0
debugshnTF	1.0	4.DD_3	358	832441	html-keyboard-response	0.0-358.0	bananas			melon					None	0
debugshnTF	1.0	4.DD_3	359	833444	html-keyboard-response	0.0-359.0	kiwi			strawberry					None	0
debugshnTF	1.0	4.DD_3	360	834448	html-keyboard-response	0.0-360.0	coconut			pear					None	0
debugshnTF	1.0	4.DD_3	361	835452	html-keyboard-response	0.0-361.0	cherries			orange					None	0
debugshnTF	1.0	4.DD_3	362	836456	html-keyboard-response	0.0-362.0	grape			pineapple					None	0
debugshnTF	1.0	4.DD_4	365	843962	html-keyboard-response	0.0-365.0	grape			pineapple					None	0
debugshnTF	1.0	4.DD_4	366	844966	html-keyboard-response	0.0-366.0	kiwi			strawberry					None	0
debugshnTF	1.0	4.DD_4	367	845970	html-keyboard-response	0.0-367.0	coconut			pear					None	0
